State,Year,Quarter,District,Registered_User,App_Opens,Latitude,Longitude,Region
Goa,2022,4,North Goa,527826,26805263,15.5368654988401,73.86949663890636,Southern Region
Goa,2022,4,South Goa,327376,16199949,15.29079185,73.9549078343693,Southern Region
Gujarat,2022,1,Anand,514400,7167547,22.4742502,72.7367582116444,Western Region
Gujarat,2022,1,Jamnagar,352844,11272088,22.31008,70.10300203232322,Western Region
Gujarat,2022,1,Devbhumi Dwarka,123599,10163939,22.2444759,68.96800187672852,Western Region
Gujarat,2022,1,Rajkot,889499,21835586,22.8159425,70.8316013,Western Region
Gujarat,2022,1,Aravallis,195778,13826407,22.8159425,70.8316013,Western Region
Gujarat,2022,1,Chhotaudepur,83102,9593557,22.8159425,70.8316013,Western Region
Gujarat,2022,1,Botad,167646,11054773,22.0456765,71.67217572593728,Western Region
Gujarat,2022,1,Bharuch,722367,22613416,21.82728385,72.89461378721509,Western Region
Gujarat,2022,1,Bhavnagar,593259,14665634,21.56228915,71.90747307960464,Western Region
Gujarat,2022,1,Junagadh,255421,10584411,21.340255,70.42022268315017,Western Region
Gujarat,2022,1,Mahesana,656908,15122677,23.57070915,72.44523648734277,Western Region
Gujarat,2022,1,The Dangs,23744,5058807,20.75,73.75,Western Region
Gujarat,2022,1,Kheda,401982,10309975,22.8548705,72.99330606361002,Western Region
Gujarat,2022,1,Surat,3210535,25388620,21.4626896,72.9515165,Western Region
Gujarat,2022,1,Porbandar,89084,3467401,21.6021982,69.85433746437499,Western Region
Gujarat,2022,1,Gandhinagar,799301,9240181,23.2813262,72.65577884095586,Western Region
Gujarat,2022,1,Panch Mahals,263066,11638061,23.0,74.0,Western Region
Gujarat,2022,1,Narmada,73152,10102922,21.73830395,73.62736015921328,Western Region
Gujarat,2022,1,Gir Somnath,217816,7182103,20.9911049,70.68806405046848,Western Region
Gujarat,2022,1,Valsad,643742,11625495,20.3828686,72.9038814,Western Region
Gujarat,2022,1,Mahisagar,118430,8605093,23.1916967,73.6626352964019,Western Region
Gujarat,2022,1,Sabar Kantha,342020,15498082,23.8689411,73.01447412154508,Western Region
Gujarat,2022,1,Tapi,135297,8491029,21.1909141,73.55541085745186,Western Region
Gujarat,2022,1,Vadodara,1368210,17275828,22.3182519,73.30458875965446,Western Region
Gujarat,2022,1,Banas Kantha,802470,50103535,24.26960875,72.16210994579416,Western Region
Gujarat,2022,1,Amreli,253714,21192598,21.4191439,71.25276407265991,Western Region
Gujarat,2022,1,Ahmadabad,3897869,37428068,23.0216238,72.5797068,Western Region
Gujarat,2022,1,Dohad,194298,13091132,23.0216238,72.5797068,Western Region
Gujarat,2022,1,Navsari,283795,7740515,20.952407,72.9323831,Western Region
Gujarat,2022,1,Patan,329312,17459087,20.96661175,70.42921752675778,Western Region
Gujarat,2022,1,Kachchh,671465,46433002,23.2396061,69.6734288,Western Region
Gujarat,2022,1,Surendranagar,315677,22854956,22.823085,71.55342628734127,Western Region
Gujarat,2022,1,Morbi,275512,13690414,22.79314,70.88832711034716,Western Region
Gujarat,2022,2,Anand,541890,7236033,22.4742502,72.7367582116444,Western Region
Gujarat,2022,2,Jamnagar,372354,12188995,22.31008,70.10300203232322,Western Region
Gujarat,2022,2,Devbhumi Dwarka,130591,13208562,22.2444759,68.96800187672852,Western Region
Gujarat,2022,2,Rajkot,937863,24500393,22.8159425,70.8316013,Western Region
Gujarat,2022,2,Aravallis,206898,17033575,22.8159425,70.8316013,Western Region
Gujarat,2022,2,Chhotaudepur,87903,11318925,22.8159425,70.8316013,Western Region
Gujarat,2022,2,Botad,177233,13628450,22.0456765,71.67217572593728,Western Region
Gujarat,2022,2,Bharuch,762752,24641932,21.82728385,72.89461378721509,Western Region
Gujarat,2022,2,Bhavnagar,626197,18525992,21.56228915,71.90747307960464,Western Region
Gujarat,2022,2,Junagadh,269699,12317381,21.340255,70.42022268315017,Western Region
Gujarat,2022,2,Mahesana,692794,17872342,23.57070915,72.44523648734277,Western Region
Gujarat,2022,2,The Dangs,25026,6868251,20.75,73.75,Western Region
Gujarat,2022,2,Kheda,424243,11926637,22.8548705,72.99330606361002,Western Region
Gujarat,2022,2,Surat,3385398,25782369,21.4626896,72.9515165,Western Region
Gujarat,2022,2,Porbandar,93938,4290977,21.6021982,69.85433746437499,Western Region
Gujarat,2022,2,Gandhinagar,841732,8826550,23.2813262,72.65577884095586,Western Region
Gujarat,2022,2,Panch Mahals,277783,13730984,23.0,74.0,Western Region
Gujarat,2022,2,Narmada,77313,12964941,21.73830395,73.62736015921328,Western Region
Gujarat,2022,2,Gir Somnath,230290,9190564,20.9911049,70.68806405046848,Western Region
Gujarat,2022,2,Valsad,679340,13855143,20.3828686,72.9038814,Western Region
Gujarat,2022,2,Mahisagar,125105,10788262,23.1916967,73.6626352964019,Western Region
Gujarat,2022,2,Sabar Kantha,360675,18555269,23.8689411,73.01447412154508,Western Region
Gujarat,2022,2,Tapi,142824,10380992,21.1909141,73.55541085745186,Western Region
Gujarat,2022,2,Vadodara,1440949,19565706,22.3182519,73.30458875965446,Western Region
Gujarat,2022,2,Banas Kantha,849884,61411670,24.26960875,72.16210994579416,Western Region
Gujarat,2022,2,Amreli,268232,28086720,21.4191439,71.25276407265991,Western Region
Gujarat,2022,2,Ahmadabad,4105172,37385392,23.0216238,72.5797068,Western Region
Gujarat,2022,2,Dohad,205476,16850083,23.0216238,72.5797068,Western Region
Gujarat,2022,2,Navsari,299199,10087059,20.952407,72.9323831,Western Region
Gujarat,2022,2,Patan,348256,20058579,20.96661175,70.42921752675778,Western Region
Gujarat,2022,2,Kachchh,709339,53661492,23.2396061,69.6734288,Western Region
Gujarat,2022,2,Surendranagar,333698,26953553,22.823085,71.55342628734127,Western Region
Gujarat,2022,2,Morbi,291550,16249663,22.79314,70.88832711034716,Western Region
Gujarat,2022,3,Anand,570211,7663778,22.4742502,72.7367582116444,Western Region
Gujarat,2022,3,Jamnagar,391677,15828687,22.31008,70.10300203232322,Western Region
Gujarat,2022,3,Devbhumi Dwarka,136943,15945131,22.2444759,68.96800187672852,Western Region
Gujarat,2022,3,Rajkot,986904,31404029,22.8159425,70.8316013,Western Region
Gujarat,2022,3,Aravallis,217755,19551310,22.8159425,70.8316013,Western Region
Gujarat,2022,3,Chhotaudepur,92089,13788338,22.8159425,70.8316013,Western Region
Gujarat,2022,3,Botad,186625,15729417,22.0456765,71.67217572593728,Western Region
Gujarat,2022,3,Bharuch,803845,24985089,21.82728385,72.89461378721509,Western Region
Gujarat,2022,3,Bhavnagar,659228,22529367,21.56228915,71.90747307960464,Western Region
Gujarat,2022,3,Junagadh,283145,13570972,21.340255,70.42022268315017,Western Region
Gujarat,2022,3,Mahesana,729723,21478805,23.57070915,72.44523648734277,Western Region
Gujarat,2022,3,The Dangs,26180,8364976,20.75,73.75,Western Region
Gujarat,2022,3,Kheda,446779,13172712,22.8548705,72.99330606361002,Western Region
Gujarat,2022,3,Surat,3567767,25192019,21.4626896,72.9515165,Western Region
Gujarat,2022,3,Porbandar,98587,4938585,21.6021982,69.85433746437499,Western Region
Gujarat,2022,3,Gandhinagar,885535,9731484,23.2813262,72.65577884095586,Western Region
Gujarat,2022,3,Panch Mahals,292755,16286040,23.0,74.0,Western Region
Gujarat,2022,3,Narmada,81169,12729908,21.73830395,73.62736015921328,Western Region
Gujarat,2022,3,Gir Somnath,242764,10375694,20.9911049,70.68806405046848,Western Region
Gujarat,2022,3,Valsad,716467,15625470,20.3828686,72.9038814,Western Region
Gujarat,2022,3,Mahisagar,131554,12902389,23.1916967,73.6626352964019,Western Region
Gujarat,2022,3,Sabar Kantha,379718,21747099,23.8689411,73.01447412154508,Western Region
Gujarat,2022,3,Tapi,149968,10482703,21.1909141,73.55541085745186,Western Region
Gujarat,2022,3,Vadodara,1515556,19765164,22.3182519,73.30458875965446,Western Region
Gujarat,2022,3,Banas Kantha,896869,77028892,24.26960875,72.16210994579416,Western Region
Gujarat,2022,3,Amreli,281819,32567387,21.4191439,71.25276407265991,Western Region
Gujarat,2022,3,Ahmadabad,4319512,39280139,23.0216238,72.5797068,Western Region
Gujarat,2022,3,Dohad,216199,19811697,23.0216238,72.5797068,Western Region
Gujarat,2022,3,Navsari,314617,9787723,20.952407,72.9323831,Western Region
Gujarat,2022,3,Patan,367059,22613364,20.96661175,70.42921752675778,Western Region
Gujarat,2022,3,Kachchh,747079,60380130,23.2396061,69.6734288,Western Region
Gujarat,2022,3,Surendranagar,351078,34325117,22.823085,71.55342628734127,Western Region
Gujarat,2022,3,Morbi,307545,19538289,22.79314,70.88832711034716,Western Region
Gujarat,2022,4,Anand,596600,13791621,22.4742502,72.7367582116444,Western Region
Gujarat,2022,4,Jamnagar,409567,11777204,22.31008,70.10300203232322,Western Region
Gujarat,2022,4,Devbhumi Dwarka,142445,4626888,22.2444759,68.96800187672852,Western Region
Gujarat,2022,4,Rajkot,1033159,27915336,22.8159425,70.8316013,Western Region
Gujarat,2022,4,Aravallis,227402,10450616,22.8159425,70.8316013,Western Region
Gujarat,2022,4,Chhotaudepur,95806,3500701,22.8159425,70.8316013,Western Region
Gujarat,2022,4,Botad,195219,8669321,22.0456765,71.67217572593728,Western Region
Gujarat,2022,4,Bharuch,842519,37564473,21.82728385,72.89461378721509,Western Region
Gujarat,2022,4,Bhavnagar,690130,18372408,21.56228915,71.90747307960464,Western Region
Gujarat,2022,4,Junagadh,294941,6587448,21.340255,70.42022268315017,Western Region
Gujarat,2022,4,Mahesana,763693,29019487,23.57070915,72.44523648734277,Western Region
Gujarat,2022,4,The Dangs,27218,1087847,20.75,73.75,Western Region
Gujarat,2022,4,Kheda,467640,15216766,22.8548705,72.99330606361002,Western Region
Gujarat,2022,4,Surat,3747780,110323166,21.4626896,72.9515165,Western Region
Gujarat,2022,4,Porbandar,102643,2175841,21.6021982,69.85433746437499,Western Region
Gujarat,2022,4,Gandhinagar,927585,35387014,23.2813262,72.65577884095586,Western Region
Gujarat,2022,4,Panch Mahals,306278,12634353,23.0,74.0,Western Region
Gujarat,2022,4,Narmada,84596,3758056,21.73830395,73.62736015921328,Western Region
Gujarat,2022,4,Gir Somnath,254045,7658775,20.9911049,70.68806405046848,Western Region
Gujarat,2022,4,Valsad,751767,32968847,20.3828686,72.9038814,Western Region
Gujarat,2022,4,Mahisagar,137511,5028578,23.1916967,73.6626352964019,Western Region
Gujarat,2022,4,Sabar Kantha,397066,17276367,23.8689411,73.01447412154508,Western Region
Gujarat,2022,4,Tapi,156189,6355677,21.1909141,73.55541085745186,Western Region
Gujarat,2022,4,Vadodara,1587831,48909823,22.3182519,73.30458875965446,Western Region
Gujarat,2022,4,Banas Kantha,939693,54467383,24.26960875,72.16210994579416,Western Region
Gujarat,2022,4,Amreli,293382,9446129,21.4191439,71.25276407265991,Western Region
Gujarat,2022,4,Ahmadabad,4530853,157291084,23.0216238,72.5797068,Western Region
Gujarat,2022,4,Dohad,226068,11309950,23.0216238,72.5797068,Western Region
Gujarat,2022,4,Navsari,328740,8737777,20.952407,72.9323831,Western Region
Gujarat,2022,4,Patan,384293,15704430,20.96661175,70.42921752675778,Western Region
Gujarat,2022,4,Kachchh,781383,35644500,23.2396061,69.6734288,Western Region
Gujarat,2022,4,Surendranagar,366161,13510037,22.823085,71.55342628734127,Western Region
Gujarat,2022,4,Morbi,322150,13816692,22.79314,70.88832711034716,Western Region
Haryana,2022,1,Yamunanagar,342886,5261303,22.79314,70.88832711034716,Northern Region
Haryana,2022,1,Sonipat,626016,8614006,22.79314,70.88832711034716,Northern Region
Haryana,2022,1,Jind,362830,10010350,29.5,76.25,Northern Region
Haryana,2022,1,Rohtak,432623,11550480,28.8995429,76.5844714,Northern Region
Haryana,2022,1,Faridabad,1654074,12225903,28.3526818,77.2778173,Northern Region
Haryana,2022,1,Mahendragarh,351808,9461334,28.3526818,77.2778173,Northern Region
Haryana,2022,1,Hisar,689980,21824961,29.1699202,75.7185553,Northern Region
Haryana,2022,1,Karnal,527415,8478743,29.6943382,77.00424800442084,Northern Region
Haryana,2022,1,Fatehabad,283380,9129258,29.6943382,77.00424800442084,Northern Region
Haryana,2022,1,Palwal,441872,7644104,29.6943382,77.00424800442084,Northern Region
Haryana,2022,1,Charkhi Dadri,117471,3325337,28.6508033,76.2406402,Northern Region
Haryana,2022,1,Ambala,401530,4395015,28.9841361,75.6039914,Northern Region
Haryana,2022,1,Rewari,595001,7829983,28.2169291,76.58118448832133,Northern Region
Haryana,2022,1,Panchkula,290799,3228748,30.7108567,76.845983,Northern Region
Haryana,2022,1,Bhiwani,400556,19969949,28.7312325,75.892349866212,Northern Region
Haryana,2022,1,Sirsa,411238,15813675,28.7312325,75.892349866212,Northern Region
Haryana,2022,1,Mewat,377036,8636382,28.7312325,75.892349866212,Northern Region
Haryana,2022,1,Panipat,556104,6462976,28.7312325,75.892349866212,Northern Region
Haryana,2022,1,Gurugram,2929873,21160321,28.4492944,77.03065871006021,Northern Region
Haryana,2022,1,Kaithal,288578,8668955,28.4492944,77.03065871006021,Northern Region
Haryana,2022,1,Kurukshetra,340030,4582898,30.0,76.75,Northern Region
Haryana,2022,1,Jhajjar,445888,8953786,30.0,76.75,Northern Region
Haryana,2022,2,Yamunanagar,361342,5857085,22.79314,70.88832711034716,Northern Region
Haryana,2022,2,Sonipat,661278,9608898,22.79314,70.88832711034716,Northern Region
Haryana,2022,2,Jind,383193,11763338,29.5,76.25,Northern Region
Haryana,2022,2,Rohtak,456537,13062506,28.8995429,76.5844714,Northern Region
Haryana,2022,2,Faridabad,1743764,11143884,28.3526818,77.2778173,Northern Region
Haryana,2022,2,Mahendragarh,371882,10155289,28.3526818,77.2778173,Northern Region
Haryana,2022,2,Hisar,727942,24324343,29.1699202,75.7185553,Northern Region
Haryana,2022,2,Karnal,555939,10255701,29.6943382,77.00424800442084,Northern Region
Haryana,2022,2,Fatehabad,299086,10991972,29.6943382,77.00424800442084,Northern Region
Haryana,2022,2,Palwal,466861,7794734,29.6943382,77.00424800442084,Northern Region
Haryana,2022,2,Charkhi Dadri,124320,3924588,28.6508033,76.2406402,Northern Region
Haryana,2022,2,Ambala,423290,4495249,28.9841361,75.6039914,Northern Region
Haryana,2022,2,Rewari,628614,7294508,28.2169291,76.58118448832133,Northern Region
Haryana,2022,2,Panchkula,306460,3344274,30.7108567,76.845983,Northern Region
Haryana,2022,2,Bhiwani,423595,23796359,28.7312325,75.892349866212,Northern Region
Haryana,2022,2,Sirsa,434030,18578192,28.7312325,75.892349866212,Northern Region
Haryana,2022,2,Mewat,398639,8071396,28.7312325,75.892349866212,Northern Region
Haryana,2022,2,Panipat,587006,7013327,28.7312325,75.892349866212,Northern Region
Haryana,2022,2,Gurugram,3088176,19332862,28.4492944,77.03065871006021,Northern Region
Haryana,2022,2,Kaithal,304645,10330268,28.4492944,77.03065871006021,Northern Region
Haryana,2022,2,Kurukshetra,358109,4842331,30.0,76.75,Northern Region
Haryana,2022,2,Jhajjar,471357,10110205,30.0,76.75,Northern Region
Haryana,2022,3,Yamunanagar,380160,6222538,22.79314,70.88832711034716,Northern Region
Haryana,2022,3,Sonipat,697349,10573982,22.79314,70.88832711034716,Northern Region
Haryana,2022,3,Jind,403750,14994759,29.5,76.25,Northern Region
Haryana,2022,3,Rohtak,481082,16106442,28.8995429,76.5844714,Northern Region
Haryana,2022,3,Faridabad,1837594,11212188,28.3526818,77.2778173,Northern Region
Haryana,2022,3,Mahendragarh,392798,11952432,28.3526818,77.2778173,Northern Region
Haryana,2022,3,Hisar,766206,29010891,29.1699202,75.7185553,Northern Region
Haryana,2022,3,Karnal,584928,11812886,29.6943382,77.00424800442084,Northern Region
Haryana,2022,3,Fatehabad,314613,12979626,29.6943382,77.00424800442084,Northern Region
Haryana,2022,3,Palwal,492837,7987566,29.6943382,77.00424800442084,Northern Region
Haryana,2022,3,Charkhi Dadri,131203,4407641,28.6508033,76.2406402,Northern Region
Haryana,2022,3,Ambala,445403,5010389,28.9841361,75.6039914,Northern Region
Haryana,2022,3,Rewari,663418,7337609,28.2169291,76.58118448832133,Northern Region
Haryana,2022,3,Panchkula,322320,3767440,30.7108567,76.845983,Northern Region
Haryana,2022,3,Bhiwani,446960,26192869,28.7312325,75.892349866212,Northern Region
Haryana,2022,3,Sirsa,456583,22326785,28.7312325,75.892349866212,Northern Region
Haryana,2022,3,Mewat,421283,9426354,28.7312325,75.892349866212,Northern Region
Haryana,2022,3,Panipat,618937,8459279,28.7312325,75.892349866212,Northern Region
Haryana,2022,3,Gurugram,3251792,18485432,28.4492944,77.03065871006021,Northern Region
Haryana,2022,3,Kaithal,320757,11770745,28.4492944,77.03065871006021,Northern Region
Haryana,2022,3,Kurukshetra,376380,5506672,30.0,76.75,Northern Region
Haryana,2022,3,Jhajjar,497580,9930636,30.0,76.75,Northern Region
Haryana,2022,4,Yamunanagar,397532,11485377,22.79314,70.88832711034716,Northern Region
Haryana,2022,4,Sonipat,731324,23782013,22.79314,70.88832711034716,Northern Region
Haryana,2022,4,Jind,422244,11891107,29.5,76.25,Northern Region
Haryana,2022,4,Rohtak,504058,15615172,28.8995429,76.5844714,Northern Region
Haryana,2022,4,Faridabad,1930743,67810059,28.3526818,77.2778173,Northern Region
Haryana,2022,4,Mahendragarh,411550,17789576,28.3526818,77.2778173,Northern Region
Haryana,2022,4,Hisar,801156,26868596,29.1699202,75.7185553,Northern Region
Haryana,2022,4,Karnal,611868,19064390,29.6943382,77.00424800442084,Northern Region
Haryana,2022,4,Fatehabad,328692,9778409,29.6943382,77.00424800442084,Northern Region
Haryana,2022,4,Palwal,516553,24395266,29.6943382,77.00424800442084,Northern Region
Haryana,2022,4,Charkhi Dadri,137231,4832466,28.6508033,76.2406402,Northern Region
Haryana,2022,4,Ambala,465968,12496882,28.9841361,75.6039914,Northern Region
Haryana,2022,4,Rewari,696113,30158839,28.2169291,76.58118448832133,Northern Region
Haryana,2022,4,Panchkula,337614,8968601,30.7108567,76.845983,Northern Region
Haryana,2022,4,Bhiwani,467763,17438413,28.7312325,75.892349866212,Northern Region
Haryana,2022,4,Sirsa,476800,14033521,28.7312325,75.892349866212,Northern Region
Haryana,2022,4,Mewat,441859,24884026,28.7312325,75.892349866212,Northern Region
Haryana,2022,4,Panipat,649292,21978021,28.7312325,75.892349866212,Northern Region
Haryana,2022,4,Gurugram,3416098,153733247,28.4492944,77.03065871006021,Northern Region
Haryana,2022,4,Kaithal,335364,8729986,28.4492944,77.03065871006021,Northern Region
Haryana,2022,4,Kurukshetra,393430,11455603,30.0,76.75,Northern Region
Haryana,2022,4,Jhajjar,521692,19709308,30.0,76.75,Northern Region
Himachal Pradesh,2022,1,Solan,410487,6710908,30.0,76.75,Northern Region
Himachal Pradesh,2022,1,Sirmaur,154267,8561040,30.75,77.5,Northern Region
Himachal Pradesh,2022,1,Shimla,267642,10998338,30.75,77.5,Northern Region
Himachal Pradesh,2022,1,Bilaspur,104121,3566950,32.0292,76.1514,Northern Region
Himachal Pradesh,2022,1,Hamirpur,144434,2665125,31.7491333,76.5036832,Northern Region
Himachal Pradesh,2022,1,Una,133249,3601757,31.4674349,76.2650802,Northern Region
Himachal Pradesh,2022,1,Kangra,405048,11350217,32.213356899999994,76.32112520307928,Northern Region
Himachal Pradesh,2022,1,Kullu,141024,5488435,32.213356899999994,76.32112520307928,Northern Region
Himachal Pradesh,2022,1,Mandi,246307,11736477,32.5338976,76.0157454,Northern Region
Himachal Pradesh,2022,1,Lahul and Spiti,5365,2063470,32.5338976,76.0157454,Northern Region
Himachal Pradesh,2022,1,Chamba,103270,8403790,32.69301,76.16363499125694,Northern Region
Himachal Pradesh,2022,1,Kinnaur,28269,2131771,31.5864184,78.396745,Northern Region
Himachal Pradesh,2022,2,Solan,433753,8005883,30.0,76.75,Northern Region
Himachal Pradesh,2022,2,Sirmaur,163150,10410971,30.75,77.5,Northern Region
Himachal Pradesh,2022,2,Shimla,282560,15220633,30.75,77.5,Northern Region
Himachal Pradesh,2022,2,Bilaspur,110019,3821007,32.0292,76.1514,Northern Region
Himachal Pradesh,2022,2,Hamirpur,152759,2741162,31.7491333,76.5036832,Northern Region
Himachal Pradesh,2022,2,Una,140791,4520371,31.4674349,76.2650802,Northern Region
Himachal Pradesh,2022,2,Kangra,427676,12879439,32.213356899999994,76.32112520307928,Northern Region
Himachal Pradesh,2022,2,Kullu,148844,8795678,32.213356899999994,76.32112520307928,Northern Region
Himachal Pradesh,2022,2,Mandi,260233,14679342,32.5338976,76.0157454,Northern Region
Himachal Pradesh,2022,2,Lahul and Spiti,5657,5388918,32.5338976,76.0157454,Northern Region
Himachal Pradesh,2022,2,Chamba,109087,11682316,32.69301,76.16363499125694,Northern Region
Himachal Pradesh,2022,2,Kinnaur,29878,4342963,31.5864184,78.396745,Northern Region
Himachal Pradesh,2022,3,Solan,457393,7853464,30.0,76.75,Northern Region
Himachal Pradesh,2022,3,Sirmaur,171743,10533368,30.75,77.5,Northern Region
Himachal Pradesh,2022,3,Shimla,296508,18196762,30.75,77.5,Northern Region
Himachal Pradesh,2022,3,Bilaspur,115654,4243040,32.0292,76.1514,Northern Region
Himachal Pradesh,2022,3,Hamirpur,160759,2525896,31.7491333,76.5036832,Northern Region
Himachal Pradesh,2022,3,Una,148148,4530064,31.4674349,76.2650802,Northern Region
Himachal Pradesh,2022,3,Kangra,449619,13333733,32.213356899999994,76.32112520307928,Northern Region
Himachal Pradesh,2022,3,Kullu,156387,7890814,32.213356899999994,76.32112520307928,Northern Region
Himachal Pradesh,2022,3,Mandi,273475,14505602,32.5338976,76.0157454,Northern Region
Himachal Pradesh,2022,3,Lahul and Spiti,5900,6561136,32.5338976,76.0157454,Northern Region
Himachal Pradesh,2022,3,Chamba,114576,13232974,32.69301,76.16363499125694,Northern Region
Himachal Pradesh,2022,3,Kinnaur,31414,5425685,31.5864184,78.396745,Northern Region
Himachal Pradesh,2022,4,Solan,479537,16598977,30.0,76.75,Northern Region
Himachal Pradesh,2022,4,Sirmaur,179223,6294935,30.75,77.5,Northern Region
Himachal Pradesh,2022,4,Shimla,308448,8326396,30.75,77.5,Northern Region
Himachal Pradesh,2022,4,Bilaspur,120345,3117058,32.0292,76.1514,Northern Region
Himachal Pradesh,2022,4,Hamirpur,167686,4039475,31.7491333,76.5036832,Northern Region
Himachal Pradesh,2022,4,Una,154314,4061386,31.4674349,76.2650802,Northern Region
Himachal Pradesh,2022,4,Kangra,468410,12232859,32.213356899999994,76.32112520307928,Northern Region
Himachal Pradesh,2022,4,Kullu,162922,5183193,32.213356899999994,76.32112520307928,Northern Region
Himachal Pradesh,2022,4,Mandi,284425,6917169,32.5338976,76.0157454,Northern Region
Himachal Pradesh,2022,4,Lahul and Spiti,6057,474863,32.5338976,76.0157454,Northern Region
Himachal Pradesh,2022,4,Chamba,118985,4081657,32.69301,76.16363499125694,Northern Region
Himachal Pradesh,2022,4,Kinnaur,32724,1027749,31.5864184,78.396745,Northern Region
Jammu and Kashmir,2022,1,Muzaffarabad,540,480972,30.0417376,79.089691,Northern Region
Jammu and Kashmir,2022,1,Doda,35680,3731468,33.13260995,75.58900789003377,Northern Region
Jammu and Kashmir,2022,1,Samba,70288,2419072,32.57591175,75.12034455530063,Northern Region
Jammu and Kashmir,2022,1,Mirpur,7177,1274287,33.2033829,73.78971926402036,Northern Region
Jammu and Kashmir,2022,1,Srinagar,138727,1353992,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2022,1,Baramulla,119475,3187493,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2022,1,Jammu,401675,7369217,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2022,1,Ganderbal,29427,1086867,34.28885605000001,75.02959807422316,Northern Region
Jammu and Kashmir,2022,1,Udhampur,78353,4561115,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2022,1,Bandipore,32427,1906499,34.4563234,74.68249997667994,Northern Region
Jammu and Kashmir,2022,1,Reasi,37052,4089782,33.20599085,74.862679360101,Northern Region
Jammu and Kashmir,2022,1,Shopian,22173,601448,33.72078365,74.77142439698211,Northern Region
Jammu and Kashmir,2022,1,Poonch,38315,3572503,33.702939,74.24990151547188,Northern Region
Jammu and Kashmir,2022,1,Kathua,83944,6051993,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2022,1,Kishtwar,16418,3226678,33.61562,75.87939724344325,Northern Region
Jammu and Kashmir,2022,1,Pulwama,61306,1541606,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2022,1,Ramban,22686,1936558,33.33328915,75.19847626653356,Northern Region
Jammu and Kashmir,2022,1,Rajouri,63232,5359687,33.26636775,74.34384695789798,Northern Region
Jammu and Kashmir,2022,1,Kulgam,42103,973922,33.6250902,74.69488802561563,Northern Region
Jammu and Kashmir,2022,1,Budgam,88994,1081801,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2022,1,Anantnag,80434,2235395,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2022,1,Kupwara,78894,4073502,34.5140696,74.19136702721829,Northern Region
Jammu and Kashmir,2022,2,Muzaffarabad,569,721831,30.0417376,79.089691,Northern Region
Jammu and Kashmir,2022,2,Doda,37779,5377569,33.13260995,75.58900789003377,Northern Region
Jammu and Kashmir,2022,2,Samba,74186,3213482,32.57591175,75.12034455530063,Northern Region
Jammu and Kashmir,2022,2,Mirpur,7601,1968657,33.2033829,73.78971926402036,Northern Region
Jammu and Kashmir,2022,2,Srinagar,146169,1914232,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2022,2,Baramulla,126067,4922259,34.176364050000004,74.31644115645875,Northern Region
Jammu and Kashmir,2022,2,Jammu,423398,8926803,32.7681864,74.92113175477952,Northern Region
Jammu and Kashmir,2022,2,Ganderbal,31111,3377275,34.28885605000001,75.02959807422316,Northern Region
Jammu and Kashmir,2022,2,Udhampur,82705,6195826,32.911964,75.32658448914768,Northern Region
Jammu and Kashmir,2022,2,Bandipore,34244,2602119,34.4563234,74.68249997667994,Northern Region
Jammu and Kashmir,2022,2,Reasi,39173,5696031,33.20599085,74.862679360101,Northern Region
Jammu and Kashmir,2022,2,Shopian,23465,810291,33.72078365,74.77142439698211,Northern Region
Jammu and Kashmir,2022,2,Poonch,40606,4672381,33.702939,74.24990151547188,Northern Region
Jammu and Kashmir,2022,2,Kathua,88764,7935788,32.5825837,75.61047967120052,Northern Region
Jammu and Kashmir,2022,2,Kishtwar,17326,4072235,33.61562,75.87939724344325,Northern Region
Jammu and Kashmir,2022,2,Pulwama,64808,2295579,33.9490472,75.04183347471374,Northern Region
Jammu and Kashmir,2022,2,Ramban,24052,3050908,33.33328915,75.19847626653356,Northern Region
Jammu and Kashmir,2022,2,Rajouri,66893,7456466,33.26636775,74.34384695789798,Northern Region
Jammu and Kashmir,2022,2,Kulgam,44393,1545241,33.6250902,74.69488802561563,Northern Region
Jammu and Kashmir,2022,2,Budgam,93893,1869838,33.909931900000004,74.6291442577981,Northern Region
Jammu and Kashmir,2022,2,Anantnag,84898,4586304,33.8096849,75.24945269877892,Northern Region
Jammu and Kashmir,2022,2,Kupwara,83470,6775195,34.5140696,74.19136702721829,Northern Region
Jammu and Kashmir,2022,3,Muzaffarabad,592,952229,30.0417376,79.089691,Northern Region
Jammu and Kashmir,2022,3,Doda,39659,6978827,33.13260995,75.58900789003377,Northern Region
Jammu and Kashmir,2022,3,Samba,78092,4267809,32.57591175,75.12034455530063,Northern Region
Jammu and Kashmir,2022,3,Mirpur,7926,1829119,33.2033829,73.78971926402036,Northern Region
Jammu and Kashmir,2022,3,Srinagar,153729,1647570,34.1163836,74.93070225429341,Northern Region
Jammu and Kashmir,2022,3,Baramulla,132526,5517125,34.176364050000004,74.31644115645875,Northern Region
